0 qid:24365 1:10.912296000000001 2:9.614245 8:2007.0 9:2.0 10:4.0 16:14.231573000000001 20:28.954882 24:24.87923 30:89.0 31:47.0 34:90.0 35:11.0 36:672.0 37:94.0 40:0.0 41:0.0 42:44.0 43:9.0 46:11.0 47:1.0 #docid = 4c32cb927004976cafe94e71dabfeff48a03df33
0 qid:24365 1:9.741354 2:6.8798594 8:1971.0 9:1.0 10:1.0 16:14.231573000000001 20:28.954882 24:6.219807599999999 30:645.0 31:0.0 34:44.0 35:6.0 36:441.0 37:69.0 40:10.0 41:2.0 42:67.0 43:9.0 46:28.0 47:3.0 #docid = 2d34fe78fe2f2c5b6e1c6f51d01ca3d9add5a037
0 qid:24365 1:11.586958000000001 2:12.568732 8:2013.0 9:2.0 10:5.0 16:14.231573000000001 20:28.954882 24:27.06835 30:58.0 31:13.0 34:91.0 35:14.0 36:1152.0 37:179.0 40:29.0 41:4.0 42:49.0 43:10.0 46:11.0 47:1.0 #docid = 308fff809dc167e1439aefad8f232702f94a4e82
0 qid:24365 1:11.586958000000001 2:7.495442999999999 8:2015.0 9:2.0 10:2.0 16:14.231573000000001 20:28.954882 24:10.424271000000001 30:24.0 31:19.0 34:99.0 35:14.0 36:1472.0 37:217.0 40:5.0 41:1.0 42:59.0 43:8.0 46:28.0 47:3.0 #docid = 86f6c88e884ed36eeb624d017434ee9ea21e6d26
0 qid:24365 1:11.9631405 2:9.91521 8:2015.0 9:2.0 10:3.0 16:14.231573000000001 20:28.954882 24:14.628734 30:59.0 31:15.0 34:85.0 35:13.0 36:1023.0 37:158.0 40:49.0 41:6.0 42:76.0 43:11.0 46:11.0 47:1.0 #docid = 205d10d350f3cb81ee279f3d4578c573a1c2426f
0 qid:24365 1:9.741354 2:9.789480000000001 8:1992.0 9:1.0 10:6.0 16:14.231573000000001 20:28.954882 24:37.318847999999996 30:98.0 31:0.0 34:52.0 35:6.0 36:882.0 37:136.0 40:22.0 41:2.0 42:46.0 43:7.0 46:28.0 47:3.0 #docid = 5722d8942cf13f839a3416e82fcc91f95e213d1b
0 qid:24365 1:9.741354 2:0.0 8:2004.0 9:1.0 10:0.0 16:14.231573000000001 20:28.954882 24:0.0 30:95.0 31:0.0 34:45.0 35:6.0 36:782.0 37:101.0 40:0.0 41:0.0 42:68.0 43:13.0 46:7.0 47:1.0 #docid = bd829f0a07f7c8932bd21b748ca9952b999775cd
0 qid:24365 1:11.233711 2:11.633138 8:2001.0 9:2.0 10:2.0 16:14.231573000000001 20:28.954882 24:10.424271000000001 30:109.0 31:0.0 34:116.0 35:15.0 36:370.0 37:56.0 40:10.0 41:2.0 42:35.0 43:6.0 46:9.0 47:1.0 #docid = 0f5ed3ca90b720d3c8adda8e1dea6609b69d4d7f
0 qid:24365 1:13.748593 2:6.123155000000001 8:2011.0 9:2.0 10:6.0 16:14.231573000000001 20:28.954882 24:25.226778 30:80.0 31:41.0 34:74.0 35:9.0 36:866.0 37:112.0 40:32.0 41:4.0 42:11.0 43:2.0 46:9.0 47:1.0 #docid = 0a2890ee83c44ec6a416924b10f2fdb439e45e96
0 qid:24365 1:10.292375999999999 2:5.0244045 8:2010.0 9:2.0 10:2.0 16:14.231573000000001 20:13.902545000000002 24:10.424271000000001 30:107.0 31:27.0 34:110.0 35:18.0 36:2872.0 37:438.0 40:15.0 41:2.0 42:103.0 43:13.0 46:8.0 47:1.0 #docid = db93109e1262b8dc1ca02fc9ab00e96a5465c95a
0 qid:24365 1:8.986249 2:6.9705443 8:2002.0 9:1.0 10:1.0 16:14.231573000000001 20:28.954882 24:6.219807599999999 30:271.0 31:4.0 34:53.0 35:8.0 36:425.0 37:66.0 40:112.0 41:15.0 42:48.0 43:6.0 46:11.0 47:1.0 #docid = 99fbfa347fa1ce0ac5828d5fde6177b9a2e3d47c
0 qid:24365 1:9.348578999999999 2:10.17667 8:2002.0 9:1.0 10:2.0 16:14.231573000000001 20:28.954882 24:10.424271000000001 30:161.0 31:14.0 34:52.0 35:7.0 36:664.0 37:100.0 40:27.0 41:4.0 42:29.0 43:4.0 46:18.0 47:2.0 #docid = 96a864ddbfe53e3cf307d3d584abf6a4b954f366
0 qid:24365 1:11.711641 2:4.728648000000001 8:2013.0 9:3.0 10:3.0 16:14.231573000000001 20:28.954882 24:12.613389 30:41.0 31:30.0 34:148.0 35:19.0 36:1604.0 37:225.0 40:21.0 41:3.0 42:63.0 43:12.0 46:16.0 47:2.0 #docid = b10829b87072a6c3faf971bd94c1f0dc71053194
1 qid:24848 1:13.523329 2:25.55119 8:1994.0 9:1.0 10:3.0 16:11.235489999999999 20:26.283490000000004 24:29.863598 30:8.0 31:0.0 34:34.0 35:5.0 36:771.0 37:117.0 40:0.0 41:0.0 42:11.0 43:2.0 46:11.0 47:1.0 #docid = 9166a7cd5aea96f3206a8aadeb2d6f7094a983c0
0 qid:24848 1:12.955153999999999 2:12.950961999999999 8:2011.0 9:1.0 10:8.0 16:28.284512 20:26.283490000000004 24:62.740733999999996 30:4.0 31:14.0 34:51.0 35:6.0 36:1188.0 37:183.0 40:0.0 41:0.0 42:73.0 43:11.0 46:28.0 47:3.0 #docid = f6d8f132f3bb761b04e6027e4161a92834868ae7
0 qid:24848 1:14.143626000000001 2:0.0 8:2005.0 9:1.0 10:0.0 16:11.235489999999999 20:26.283490000000004 24:0.0 30:63.0 31:20.0 34:26.0 35:4.0 36:659.0 37:101.0 40:15.0 41:2.0 42:23.0 43:4.0 46:19.0 47:2.0 #docid = 2ec4a2e512b0e017aacaa9cbc7df07e7a72aea1c
0 qid:24848 1:0.0 2:6.5482235 8:2014.0 9:0.0 10:1.0 16:11.235489999999999 20:10.15957 24:7.842592 30:60.0 31:24.0 34:28.0 35:5.0 36:1169.0 37:189.0 40:17.0 41:3.0 42:30.0 43:6.0 46:16.0 47:2.0 #docid = e92c27582ab07b0c03a4365c4b9b51e0ae7408ac
0 qid:24848 1:12.955153999999999 2:21.453085 8:2006.0 9:1.0 10:9.0 16:11.235489999999999 20:10.15957 24:83.254974 30:2.0 31:1.0 34:44.0 35:6.0 36:3426.0 37:546.0 40:0.0 41:0.0 42:11.0 43:2.0 46:0.0 47:0.0 #docid = 883a4acc1c44b191126eb794a47e9bcaad284300
0 qid:24848 1:12.955153999999999 2:11.55303 8:2015.0 9:1.0 10:4.0 16:11.235489999999999 20:26.283490000000004 24:31.370366999999998 30:50.0 31:9.0 34:45.0 35:6.0 36:1076.0 37:167.0 40:0.0 41:0.0 42:27.0 43:4.0 46:16.0 47:2.0 #docid = 51b0ce84988e083d6253af098542f905e1fea0a8
0 qid:24848 1:14.862148000000001 2:13.438483999999999 8:1998.0 9:2.0 10:9.0 16:11.235489999999999 20:10.15957 24:70.58333 30:5.0 31:1.0 34:66.0 35:11.0 36:851.0 37:146.0 40:0.0 41:0.0 42:11.0 43:2.0 46:16.0 47:2.0 #docid = 253149514c24d34e6cfedeeac0e831816bd7b6ec
0 qid:24848 1:14.823564999999999 2:11.183157000000001 8:2003.0 9:1.0 10:3.0 16:11.235489999999999 20:10.15957 24:23.527775 30:2.0 31:29.0 34:23.0 35:3.0 36:885.0 37:143.0 40:0.0 41:0.0 42:11.0 43:2.0 46:3.0 47:1.0 #docid = 38ad845398de1f044a5e1243506c70f04063827c
0 qid:24848 1:14.143626000000001 2:26.753970000000002 8:2007.0 9:1.0 10:4.0 16:11.235489999999999 20:26.283490000000004 24:37.70619 30:1.0 31:3.0 34:30.0 35:4.0 36:740.0 37:122.0 40:0.0 41:0.0 42:15.0 43:4.0 46:16.0 47:2.0 #docid = 8861558be3a64af88aa5c3a3999f3c851732ae57
1 qid:24848 1:12.432798 2:31.079033000000003 8:1993.0 9:1.0 10:5.0 16:11.235489999999999 20:26.283490000000004 24:51.884605 30:20.0 31:2.0 34:48.0 35:6.0 36:838.0 37:123.0 40:91.0 41:14.0 42:13.0 43:3.0 46:37.0 47:4.0 #docid = dfe6cbeae293613e33f90450d43c89681898a2a9
0 qid:258 1:8.507434 2:8.232108 8:2008.0 9:1.0 10:2.0 16:26.263367 20:27.415545 24:13.694001 30:65.0 31:97.0 34:74.0 35:9.0 36:1038.0 37:152.0 40:17.0 41:2.0 42:24.0 43:4.0 46:11.0 47:1.0 #docid = 0e0a5f6cc0fdb9cebda224e52bc822aa32827b4d
0 qid:258 1:24.332829 2:13.419193 8:2005.0 9:3.0 10:5.0 16:26.263367 20:27.415545 24:41.831482 30:10.0 31:15.0 34:68.0 35:11.0 36:885.0 37:141.0 40:0.0 41:0.0 42:56.0 43:9.0 46:11.0 47:1.0 #docid = b7098018a3610a8bed7a09ab3619034d3cd1856b
0 qid:258 1:23.516329000000002 2:9.584314 8:2007.0 9:3.0 10:1.0 16:26.263367 20:27.415545 24:8.366297 30:3.0 31:3.0 34:82.0 35:12.0 36:490.0 37:73.0 40:0.0 41:0.0 42:67.0 43:12.0 46:11.0 47:1.0 #docid = 4b61225d62ecbfdfeb5781fb9756bccebdeaf999
0 qid:258 1:13.533098999999998 2:20.77993 8:2009.0 9:2.0 10:4.0 16:26.263367 20:43.408436 24:31.945890000000002 30:140.0 31:10.0 34:123.0 35:18.0 36:464.0 37:74.0 40:50.0 41:6.0 42:40.0 43:6.0 46:28.0 47:3.0 #docid = 97d1171f65e8a73459266435dcacc15d12f6d7ff
0 qid:258 1:9.193480000000001 2:13.660167999999999 8:2017.0 9:1.0 10:3.0 16:26.263367 20:43.408436 24:19.937454000000002 30:15.0 31:16.0 34:60.0 35:7.0 36:1115.0 37:160.0 40:0.0 41:0.0 42:78.0 43:10.0 46:16.0 47:2.0 #docid = dae1b2d710f987c362a1b366d4f72a88042b51be
1 qid:258 1:17.914104000000002 2:22.777699 8:2005.0 9:2.0 10:8.0 16:26.263367 20:43.408436 24:62.372482 30:96.0 31:17.0 34:70.0 35:10.0 36:963.0 37:145.0 40:80.0 41:11.0 42:57.0 43:9.0 46:28.0 47:3.0 #docid = ddb07a0640c012bde68fa9d99d1594aeaf4809be
0 qid:258 1:13.986165 2:8.798977 8:2015.0 9:2.0 10:3.0 16:26.263367 20:43.408436 24:20.541002 30:42.0 31:6.0 34:102.0 35:13.0 36:1446.0 37:208.0 40:17.0 41:2.0 42:48.0 43:7.0 46:16.0 47:2.0 #docid = 6834d76fcf95f976172f2a8e42950d031c10a7da
0 qid:258 1:19.063786 2:21.89696 8:2009.0 9:2.0 10:9.0 16:26.263367 20:27.415545 24:66.80529 30:33.0 31:6.0 34:49.0 35:7.0 36:1133.0 37:179.0 40:0.0 41:0.0 42:64.0 43:10.0 46:16.0 47:2.0 #docid = 8154acbd26c7cd702af4ed84b15448c5dd714606
0 qid:258 1:8.491010000000001 2:18.700901 8:2010.0 9:1.0 10:5.0 16:26.263367 20:27.415545 24:40.312187 30:112.0 31:29.0 34:90.0 35:13.0 36:996.0 37:149.0 40:42.0 41:6.0 42:78.0 43:10.0 46:28.0 47:3.0 #docid = 97e5fdac381c0c12351348d701a4231422ca1e99
0 qid:258 1:19.864738 2:21.26008 8:2008.0 9:2.0 10:8.0 16:26.263367 20:27.415545 24:60.561836 30:13.0 31:6.0 34:47.0 35:6.0 36:1065.0 37:173.0 40:0.0 41:0.0 42:47.0 43:7.0 46:11.0 47:1.0 #docid = db37d71e2d585fe2f6bf96efc80c515ac199484f
0 qid:258 1:9.999877 2:0.0 8:2011.0 9:1.0 10:0.0 16:26.263367 20:27.415545 24:0.0 30:104.0 31:10.0 34:35.0 35:5.0 36:678.0 37:98.0 40:40.0 41:6.0 42:43.0 43:6.0 46:28.0 47:3.0 #docid = da0a0cafdc4ac5157cf735fd3408e87fb9c1f7f6
0 qid:258 1:18.582506 2:19.949379999999998 8:2002.0 9:2.0 10:5.0 16:26.263367 20:43.408436 24:40.312187 30:20.0 31:7.0 34:66.0 35:9.0 36:739.0 37:110.0 40:0.0 41:0.0 42:57.0 43:8.0 46:28.0 47:3.0 #docid = d5b8035f2c76e184a703b156d72eed199ed975d4
0 qid:258 1:19.30272 2:22.099289000000002 8:2008.0 9:2.0 10:5.0 16:26.263367 20:43.408436 24:40.312187 30:45.0 31:9.0 34:52.0 35:8.0 36:354.0 37:58.0 40:0.0 41:0.0 42:40.0 43:6.0 46:16.0 47:2.0 #docid = 733c475df97431a14a77ae669639017bb4ac44f1
0 qid:258 1:8.2014265 2:16.55407 8:2016.0 9:1.0 10:2.0 16:26.263367 20:27.415545 24:15.213297 30:25.0 31:0.0 34:86.0 35:10.0 36:542.0 37:84.0 40:0.0 41:0.0 42:15.0 43:2.0 46:16.0 47:2.0 #docid = bb183957ffea1e1b5c383ad61099e336fe286670
0 qid:258 1:14.734214000000001 2:21.020367 8:2015.0 9:2.0 10:5.0 16:26.263367 20:43.408436 24:38.792891999999995 30:51.0 31:22.0 34:115.0 35:13.0 36:840.0 37:119.0 40:68.0 41:9.0 42:86.0 43:10.0 46:28.0 47:3.0 #docid = 301123c11d344d303ad25451ab8c86180247dc26
0 qid:258 1:8.507434 2:9.119213 8:2015.0 9:1.0 10:2.0 16:26.263367 20:43.408436 24:13.694001 30:286.0 31:80.0 34:61.0 35:9.0 36:739.0 37:100.0 40:6.0 41:1.0 42:29.0 43:5.0 46:20.0 47:2.0 #docid = 8b6fef185e1099d548083672c8d199f6f07fc7ef
0 qid:258 1:8.507434 2:9.261794 8:2008.0 9:1.0 10:2.0 16:26.263367 20:27.415545 24:13.694001 30:94.0 31:17.0 34:67.0 35:9.0 36:636.0 37:92.0 40:12.0 41:1.0 42:60.0 43:8.0 46:11.0 47:1.0 #docid = 58ef059a9f02d22e4fad83505c6fc97368c1dd69
0 qid:258 1:10.465558 2:0.0 8:2011.0 9:1.0 10:0.0 16:26.263367 20:43.408436 24:0.0 30:89.0 31:33.0 34:55.0 35:8.0 36:683.0 37:108.0 40:46.0 41:6.0 42:55.0 43:9.0 46:28.0 47:3.0 #docid = 682e14bbeac4d846786d84737ca11bfb1e54eec9
0 qid:258 1:8.2014265 2:26.978512 8:2010.0 9:1.0 10:8.0 16:26.263367 20:43.408436 24:57.211052 30:133.0 31:0.0 34:77.0 35:11.0 36:975.0 37:121.0 40:0.0 41:0.0 42:5.0 43:2.0 46:16.0 47:2.0 #docid = e8cee7ed87a2743e2f2b285ca338345ac1268c48
0 qid:258 1:26.148619 2:13.053711 8:2015.0 9:3.0 10:2.0 16:26.263367 20:43.408436 24:14.609748999999999 30:1.0 31:0.0 34:71.0 35:9.0 36:1007.0 37:161.0 40:0.0 41:0.0 42:83.0 43:12.0 46:11.0 47:1.0 #docid = 2f4808a79e35071dcfa815886f2b22a36ace113f
0 qid:258 1:9.193480000000001 2:13.091539 8:2008.0 9:1.0 10:7.0 16:26.263367 20:27.415545 24:47.325455 30:492.0 31:44.0 34:59.0 35:7.0 36:2459.0 37:345.0 40:22.0 41:4.0 42:27.0 43:5.0 46:28.0 47:3.0 #docid = d8182c81f9e69c87ec7a181b3369dda3c2a2a939
0 qid:258 1:9.999877 2:8.232108 8:2002.0 9:1.0 10:2.0 16:26.263367 20:27.415545 24:13.694001 30:146.0 31:4.0 34:45.0 35:4.0 36:953.0 37:154.0 40:0.0 41:0.0 42:50.0 43:8.0 46:21.0 47:2.0 #docid = 8b21111dee323c13a57079767b4973ce30bc6c24
0 qid:258 1:10.961341000000001 2:6.310795 8:2000.0 9:1.0 10:1.0 16:26.263367 20:27.415545 24:6.847000599999999 30:257.0 31:0.0 34:27.0 35:3.0 36:963.0 37:138.0 40:29.0 41:4.0 42:50.0 43:6.0 46:11.0 47:1.0 #docid = 6e6c9c6a93e70cdb090e91a71e42a113d926671a
0 qid:258 1:8.2014265 2:5.0257819999999995 8:2007.0 9:1.0 10:1.0 16:26.263367 20:27.415545 24:6.847000599999999 30:111.0 31:21.0 34:85.0 35:10.0 36:1652.0 37:235.0 40:13.0 41:2.0 42:38.0 43:6.0 46:37.0 47:4.0 #docid = e50dae0b4045bceeab3a6952d684c3f6388bf896
0 qid:258 1:29.444477000000003 2:29.362413 8:2017.0 9:3.0 10:17.0 16:26.263367 20:43.408436 24:122.205696 30:1.0 31:121.0 34:53.0 35:6.0 36:1884.0 37:263.0 40:0.0 41:0.0 42:38.0 43:6.0 46:16.0 47:2.0 #docid = 29b8a6b2150e9a0f1a608a3be0544a4acb03606d
0 qid:258 1:18.582506 2:10.890376 8:2004.0 9:2.0 10:8.0 16:26.263367 20:14.215860000000001 24:66.930374 30:12.0 31:38.0 34:63.0 35:9.0 36:4689.0 37:706.0 40:0.0 41:0.0 42:13.0 43:2.0 46:16.0 47:2.0 #docid = f1fa95be35993dc41b911c3c9a9dd6355011b528
0 qid:258 1:9.579739 2:10.125181 8:2010.0 9:1.0 10:4.0 16:26.263367 20:43.408436 24:27.388002 30:328.0 31:55.0 34:64.0 35:6.0 36:1043.0 37:147.0 40:46.0 41:6.0 42:38.0 43:7.0 46:28.0 47:3.0 #docid = 5fc69f93422b11c944b2d53e9d2f93295eca3d19
0 qid:258 1:10.023617 2:11.141628 8:2011.0 9:2.0 10:7.0 16:26.263367 20:27.415545 24:47.929005 30:115.0 31:137.0 34:97.0 35:13.0 36:1151.0 37:141.0 40:81.0 41:12.0 42:81.0 43:10.0 46:8.0 47:1.0 #docid = bd82030d8feb1950592430bffb183c96b56b771d
0 qid:258 1:8.2014265 2:12.787560000000001 8:2008.0 9:1.0 10:2.0 16:26.263367 20:27.415545 24:13.090452 30:144.0 31:45.0 34:88.0 35:10.0 36:805.0 37:109.0 40:47.0 41:6.0 42:81.0 43:12.0 46:28.0 47:3.0 #docid = cfcd5923b19dc71b48cc26069cd94a490370144c
1 qid:258 1:26.148619 2:14.539352 8:2014.0 9:3.0 10:2.0 16:26.263367 20:43.408436 24:14.609748999999999 30:4.0 31:34.0 34:76.0 35:9.0 36:748.0 37:108.0 40:66.0 41:8.0 42:26.0 43:4.0 46:28.0 47:3.0 #docid = 7b11e65038bdb72377b57faa626ca42a65dc2ebf
0 qid:26306 1:28.229496 2:0.0 8:2018.0 9:3.0 10:0.0 16:28.114586 20:35.895022999999995 24:0.0 30:38.0 31:35.0 34:55.0 35:8.0 36:866.0 37:129.0 40:34.0 41:4.0 42:11.0 43:2.0 46:17.0 47:2.0 #docid = e3f2df9c820c382f7bbb78ee49125362ae4ce9c9
0 qid:26306 1:13.473315865677966 2:12.893099633651131 8:2006.0462482302974 9:1.6534839924670433 10:5.377354048964219 16:21.1371023412194 20:22.820294852754238 24:34.05026581273541 30:386.9041902071563 31:22.69256120527307 34:70.19091337099812 35:9.463276836158192 36:1134.6191148775895 37:165.93926553672316 40:21.58003766478343 41:2.912193973634652 42:62.5484934086629 43:9.881826741996234 46:12.4870527306968 47:1.4701035781544256 #docid = 3a0130cfab8192a397d79fc1c7c398470157cf48
0 qid:26306 1:13.473315865677966 2:12.893099633651131 8:2006.0462482302974 9:1.6534839924670433 10:5.377354048964219 16:21.1371023412194 20:22.820294852754238 24:34.05026581273541 30:386.9041902071563 31:22.69256120527307 34:70.19091337099812 35:9.463276836158192 36:1134.6191148775895 37:165.93926553672316 40:21.58003766478343 41:2.912193973634652 42:62.5484934086629 43:9.881826741996234 46:12.4870527306968 47:1.4701035781544256 #docid = 96849e7707a63e6d5aa0522485d077e0897d3c18
1 qid:26306 1:27.214098 2:22.075996 8:2017.0 9:3.0 10:7.0 16:28.114586 20:19.596748 24:45.320984 30:21.0 31:15.0 34:60.0 35:9.0 36:1411.0 37:218.0 40:5.0 41:1.0 42:132.0 43:20.0 46:16.0 47:2.0 #docid = 228a802f5902e84b777b7e1cae8617f02a1f7e92
0 qid:26306 1:6.712751 2:0.0 8:2014.0 9:1.0 10:0.0 16:28.114586 20:19.596748 24:0.0 30:554.0 31:46.0 34:53.0 35:6.0 36:884.0 37:111.0 40:0.0 41:0.0 42:55.0 43:9.0 46:16.0 47:2.0 #docid = 98bb60748eb8ef7a671cdd22faa87e377fd13060
0 qid:26306 1:22.869965 2:27.9428 8:2017.0 9:2.0 10:14.0 16:28.114586 20:35.895022999999995 24:92.69921 30:2329.0 31:46.0 34:10.0 35:2.0 36:1087.0 37:166.0 40:60.0 41:8.0 42:57.0 43:9.0 46:16.0 47:2.0 #docid = ea99a5535388196d0d44be5b4d7dd02029a43bb2
0 qid:26306 1:23.706004999999998 2:17.708794 8:2015.0 9:3.0 10:6.0 16:28.114586 20:35.895022999999995 24:48.510513 30:49.0 31:21.0 34:13.0 35:3.0 36:1057.0 37:163.0 40:5.0 41:1.0 42:25.0 43:4.0 46:16.0 47:2.0 #docid = a0afd098e7f56ae5e68ee2c95c2566af28064d54
0 qid:26306 1:29.323603000000002 2:24.702732 8:2016.0 9:3.0 10:6.0 16:28.114586 20:19.596748 24:39.14045 30:66.0 31:81.0 34:48.0 35:7.0 36:807.0 37:112.0 40:0.0 41:0.0 42:33.0 43:4.0 46:16.0 47:2.0 #docid = 40e74473cb82231559cbaeaa44989e9bbfe7ec3f
0 qid:26306 1:17.750082 2:16.486964999999998 8:2018.0 9:2.0 10:6.0 16:28.114586 20:19.596748 24:40.16907 30:372.0 31:39.0 34:57.0 35:8.0 36:1629.0 37:232.0 40:67.0 41:9.0 42:28.0 43:4.0 46:16.0 47:2.0 #docid = 04957e40d47ca89d38653e97f728883c0ad26e5d
0 qid:26306 1:30.505945 2:26.318485 8:2016.0 9:3.0 10:8.0 16:28.114586 20:19.596748 24:56.70086 30:58.0 31:25.0 34:41.0 35:6.0 36:869.0 37:132.0 40:81.0 41:11.0 42:65.0 43:8.0 46:16.0 47:2.0 #docid = d58ec9c62a4840528f74444c0f2fd56a607b44f3
0 qid:26306 1:22.869965 2:31.266163 8:2015.0 9:2.0 10:18.0 16:28.114586 20:35.895022999999995 24:118.44997 30:5836.0 31:23.0 34:10.0 35:2.0 36:751.0 37:111.0 40:60.0 41:8.0 42:16.0 43:3.0 46:16.0 47:2.0 #docid = 7ffdbc358b63378f07311e883dddacc9faeeaf4b
0 qid:26306 1:30.505945 2:25.451775 8:2017.0 9:3.0 10:6.0 16:28.114586 20:35.895022999999995 24:39.14045 30:217.0 31:15.0 34:36.0 35:6.0 36:639.0 37:100.0 40:89.0 41:13.0 42:35.0 43:5.0 46:16.0 47:2.0 #docid = d13101cbb8ca0abb8aec0bacc5013df4b6a378cf
1 qid:26306 1:27.214098 2:29.19347 8:2017.0 9:3.0 10:12.0 16:28.114586 20:35.895022999999995 24:78.2809 30:32.0 31:10.0 34:53.0 35:9.0 36:839.0 37:129.0 40:64.0 41:9.0 42:71.0 43:10.0 46:16.0 47:2.0 #docid = cebf2ddc8ef178b439e53d96234f668a67c20a88
0 qid:26306 1:28.229496 2:25.439894 8:2016.0 9:3.0 10:9.0 16:28.114586 20:19.596748 24:58.71066999999999 30:347.0 31:30.0 34:52.0 35:8.0 36:1297.0 37:179.0 40:0.0 41:0.0 42:48.0 43:8.0 46:16.0 47:2.0 #docid = c0e08662562025a8a93026f3e8c5ed12d6df50cb
0 qid:26306 1:27.214098 2:22.101015 8:2018.0 9:3.0 10:6.0 16:28.114586 20:35.895022999999995 24:39.14045 30:63.0 31:23.0 34:66.0 35:9.0 36:1295.0 37:183.0 40:5.0 41:1.0 42:58.0 43:9.0 46:28.0 47:3.0 #docid = e77fb2fa94916505bc8af5b56bc503d8bfac7fb9
1 qid:26306 1:25.387729999999998 2:22.924039999999998 8:2015.0 9:3.0 10:9.0 16:28.114586 20:20.464249 24:59.739295999999996 30:12600.0 31:24.0 34:78.0 35:10.0 36:1349.0 37:201.0 40:62.0 41:8.0 42:49.0 43:9.0 46:25.0 47:3.0 #docid = 424561d8585ff8ebce7d5d07de8dbf7aae5e7270
0 qid:26306 1:27.214098 2:27.984347999999997 8:2016.0 9:3.0 10:9.0 16:28.114586 20:35.895022999999995 24:58.71066999999999 30:45.0 31:22.0 34:51.0 35:9.0 36:745.0 37:110.0 40:45.0 41:6.0 42:35.0 43:7.0 46:28.0 47:3.0 #docid = c194596aebe5b1cd6a789584516ac44d4817364c
0 qid:26306 1:12.882799 2:6.564017999999999 8:2017.0 9:1.0 10:2.0 16:28.114586 20:20.464249 24:12.361068 30:2907.0 31:18.0 34:34.0 35:4.0 36:1327.0 37:204.0 40:70.0 41:10.0 42:25.0 43:4.0 46:16.0 47:2.0 #docid = 7d39d69b23424446f0400ef603b2e3e22d0309d6
0 qid:26306 1:27.214098 2:21.398712 8:2019.0 9:3.0 10:5.0 16:28.114586 20:35.895022999999995 24:32.959915 30:21.0 31:45.0 34:77.0 35:8.0 36:1052.0 37:144.0 40:5.0 41:1.0 42:43.0 43:8.0 46:28.0 47:3.0 #docid = 1c1d748cf007531e59997eced96469a536842198
0 qid:26306 1:27.214098 2:5.973281 8:2018.0 9:3.0 10:1.0 16:28.114586 20:35.895022999999995 24:6.180534 30:105.0 31:54.0 34:73.0 35:9.0 36:780.0 37:105.0 40:67.0 41:9.0 42:93.0 43:13.0 46:16.0 47:2.0 #docid = e85c01ff4979357b428538c9f224fa4259541c1a
0 qid:26306 1:27.214098 2:20.483044 8:2017.0 9:3.0 10:6.0 16:28.114586 20:19.596748 24:39.14045 30:16.0 31:31.0 34:73.0 35:7.0 36:1704.0 37:220.0 40:66.0 41:9.0 42:35.0 43:6.0 46:16.0 47:2.0 #docid = 83a811fd947415df2413d15386dbc558f07595cb
0 qid:26598 1:8.946077 2:11.279089 8:1995.0 9:1.0 10:4.0 16:8.068083999999999 20:14.158207 24:28.717421999999996 30:596.0 31:0.0 34:51.0 35:6.0 36:803.0 37:97.0 40:26.0 41:4.0 42:26.0 43:5.0 46:9.0 47:1.0 #docid = 9fe14b6d80a0e3477c1c8e4cb8d84801adc0ffc6
0 qid:26598 1:9.338427000000001 2:10.099196000000001 8:1988.0 9:1.0 10:3.0 16:8.068083999999999 20:14.158207 24:21.538067 30:677.0 31:13.0 34:43.0 35:5.0 36:914.0 37:136.0 40:26.0 41:4.0 42:10.0 43:2.0 46:9.0 47:1.0 #docid = 5a4fe89731fe127f2310daecacaeef4a6efad59f
1 qid:26598 1:9.338427000000001 2:11.967885 8:2003.0 9:1.0 10:7.0 16:8.068083999999999 20:14.158207 24:50.25549 30:378.0 31:40.0 34:43.0 35:5.0 36:826.0 37:121.0 40:30.0 41:4.0 42:11.0 43:2.0 46:9.0 47:1.0 #docid = bb7eb13ca0710c6f4ce1d7cb77910e3efc819a03
0 qid:26598 1:9.338427000000001 2:11.421227 8:1997.0 9:1.0 10:5.0 16:8.068083999999999 20:14.158207 24:35.89678 30:310.0 31:0.0 34:40.0 35:5.0 36:889.0 37:122.0 40:26.0 41:4.0 42:24.0 43:4.0 46:9.0 47:1.0 #docid = bbb64d43c58821a40cd0017eafdaf9888d7472a6
1 qid:26598 1:9.338427000000001 2:10.795825 8:1993.0 9:1.0 10:3.0 16:8.068083999999999 20:14.158207 24:21.538067 30:252.0 31:0.0 34:41.0 35:5.0 36:694.0 37:89.0 40:0.0 41:0.0 42:13.0 43:3.0 46:9.0 47:1.0 #docid = e42c2dc71c60d40dd927977b48c54c9b838c9fd1
1 qid:26598 1:8.946077 2:11.309911999999999 8:2018.0 9:1.0 10:6.0 16:8.068083999999999 20:14.158207 24:43.076134 30:48.0 31:69.0 34:38.0 35:6.0 36:1250.0 37:175.0 40:21.0 41:3.0 42:80.0 43:12.0 46:7.0 47:1.0 #docid = 91e090ecdf8e8e8647f15ea56a18cd08bc74deb5
0 qid:26598 1:9.338427000000001 2:12.387233 8:1988.0 9:1.0 10:16.0 16:8.068083999999999 20:14.158207 24:114.86968999999999 30:356.0 31:0.0 34:31.0 35:5.0 36:1659.0 37:240.0 40:0.0 41:0.0 42:22.0 43:4.0 46:8.0 47:1.0 #docid = b35d6a331a7eadc671e535017aadbad68a10527d
