paper_sha,min_hindex,avg_hindex,max_hindex,min_authorpapers,avg_authorpapers,max_authorpapers,min_i10index,avg_i10index,max_i10index,min_numcitations,avg_numcitations,max_numcitations,num_hclass_L,num_hclass_H
b32746fc5b5f6be3f028852df2e01a3be5779c69,3.0,18.333333333333332,37.0,6.0,188.0,506.0,2.0,49.666666666666664,129.0,122.0,2224.3333333333335,5705.0,1,2
3985df5d3be8c96e7e6ea83ab20cada776a54915,12.0,19.0,30.0,46.0,110.0,185.0,12.0,33.333333333333336,66.0,2152.0,3841.3333333333335,5650.0,0,3
7bb261eb6f3a1efe287e9b68aa1e3856ee26ebe0,7.0,19.5,32.0,26.0,44.0,62.0,5.0,20.5,36.0,1168.0,7223.5,13279.0,1,1
4f4764c65b0bcc85fd917170cfe1af8b56b873ee,21.0,21.0,21.0,69.0,69.0,69.0,29.0,29.0,29.0,3278.0,3278.0,3278.0,0,1
cb4fc0d11848892147a27e8712c96e37c4188757,26.0,44.0,62.0,112.0,181.0,250.0,37.0,93.0,149.0,4562.0,8669.0,12776.0,0,2
2b908e365ab3a3ca87f288f01f161611c59ac74a,16.0,16.0,16.0,386.0,386.0,386.0,28.0,28.0,28.0,1412.0,1412.0,1412.0,0,1
eef62d3e64340144204d7d6bbe254397c136b98f,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1,0
7b4595a078af8bae00c0b7be4b7130609838a836,3.0,9.5,15.0,4.0,88.75,235.0,2.0,14.25,30.0,35.0,588.75,1253.0,2,2
e67d3aa62e94d370e957b0502762803ec43c14b2,8.0,12.333333333333334,19.0,15.0,91.33333333333333,195.0,6.0,19.0,41.0,254.0,663.0,1373.0,1,2
d364ab4ee2d27563df8e901e718f57fbc129a6b3,3.0,34.0,65.0,5.0,100.0,195.0,2.0,55.5,109.0,190.0,10026.0,19862.0,1,1
233b66120c9723b4f22755e047edca4eb74764a8,33.0,33.0,33.0,102.0,102.0,102.0,48.0,48.0,48.0,9277.0,9277.0,9277.0,0,1
2f528f0dd1d2a0ba2783dfe13bff99012404c395,1.0,27.73076923076923,81.0,1.0,177.5,682.0,1.0,65.6923076923077,310.0,563.0,4585.7307692307695,20857.0,4,22
98aba2045e36dd0c32134ff7b27e1dcb4e45a9de,10.0,10.0,10.0,45.0,45.0,45.0,7.0,7.0,7.0,633.0,633.0,633.0,0,1
d3783bbc1344017fe6ee3d79cd975419016fbd3d,3.0,10.8,20.0,28.0,70.0,176.0,1.0,13.0,30.0,31.0,708.0,2241.0,2,3
48bdcfb20d92f9b0d84e97c088b0033a6c3ed592,6.0,43.8,67.0,31.0,246.0,452.0,4.0,120.2,209.0,248.0,9502.8,19154.0,1,4
0acdf697d9b91d8bf0d3acdd3d7461afc800a6c0,9.0,9.0,9.0,30.0,30.0,30.0,7.0,7.0,7.0,197.0,197.0,197.0,1,0
38931cf7aae1a8fe1aafde2eddf8a819d698c47c,12.0,12.5,13.0,25.0,28.0,31.0,13.0,14.0,15.0,1540.0,2197.0,2854.0,0,2
b0c0ba8dcc47d7fdc90f76e547bbcfe2ecb8dc60,7.0,17.25,28.0,21.0,118.0,264.0,6.0,29.75,60.0,533.0,1390.0,2368.0,1,3
f4756a2eedeb8a7cc8dac92dd15d08268e7a482e,2.0,3.0,4.0,10.0,26.333333333333332,38.0,0.0,0.3333333333333333,1.0,11.0,34.333333333333336,51.0,3,0
ae4bdb3e3cdf4b7a519ce4917b6877b9dea30ad1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1271.0,1271.0,1271.0,1,0
eae546e4f801607300ac833efcab230f9652c5eb,22.0,38.5,55.0,71.0,145.0,219.0,30.0,73.5,117.0,3469.0,9062.0,14655.0,0,2
0561a35d86b9f2b8bb0049dde87948f89df33e9f,6.0,17.333333333333332,32.0,30.0,112.0,253.0,4.0,37.0,89.0,192.0,1723.6666666666667,4086.0,1,2
e856729ccce4d0081eb8082c56e5a4b3a8438d35,7.0,7.0,7.0,45.0,45.0,45.0,5.0,5.0,5.0,153.0,153.0,153.0,1,0
ae7d2d7098dcee354c32ba98eaa8744b36c6ea88,3.0,3.0,3.0,30.0,30.0,30.0,0.0,0.0,0.0,23.0,23.0,23.0,1,0
433ce2be86f13cffce8f253fe109871cee923854,14.0,32.25,53.0,20.0,111.75,221.0,14.0,61.0,127.0,862.0,4128.75,8478.0,0,4
42af79ccd68b3eb03c347bb20c442ad8fc1f1c76,6.0,11.5,14.0,22.0,142.75,265.0,3.0,17.75,30.0,94.0,557.25,802.0,1,3
274d2a3074faf79e7500f1fbf5b8801c973085cb,2.0,2.0,2.0,32.0,32.0,32.0,0.0,0.0,0.0,9.0,9.0,9.0,1,0
1bca0b008d41115760b15bb91f4203e01ff3ecf8,2.0,2.0,2.0,23.0,23.0,23.0,0.0,0.0,0.0,9.0,9.0,9.0,1,0
b12c439f6936f03b4c1165e42f49f892708d91a3,4.0,6.666666666666667,11.0,17.0,45.666666666666664,101.0,0.0,3.6666666666666665,11.0,37.0,151.66666666666666,381.0,2,1
d3fb4916dd02c069d890181c2b2df329e5039bb7,4.0,24.454545454545453,71.0,17.0,131.63636363636363,531.0,3.0,58.72727272727273,280.0,139.0,3530.818181818182,17936.0,2,9
dca8171bc0f08ba2756a7e9f70c99accb57c085d,36.0,36.0,36.0,291.0,291.0,291.0,92.0,92.0,92.0,9728.0,9728.0,9728.0,0,1
0a843b7c5bbfa3d2a384a8d3568e79e86fd50866,9.0,21.5,34.0,33.0,142.5,252.0,7.0,40.5,74.0,1663.0,3698.0,5733.0,1,1
889fccf4e0603e6c0b51945f72ec3991df08bbb8,31.0,31.0,31.0,310.0,310.0,310.0,64.0,64.0,64.0,4158.0,4158.0,4158.0,0,1
4e77fd7c955f8fd70d9e1c6cb670fa1e38ad7157,33.0,33.0,33.0,225.0,225.0,225.0,63.0,63.0,63.0,5135.0,5135.0,5135.0,0,1
0435b3211e5d120c43b485cd6999be0092ec45ba,5.0,22.636363636363637,54.0,7.0,132.9090909090909,405.0,3.0,55.0,236.0,165.0,2538.0,9866.0,3,8
06144469ddc2750982648124fd7aa7a8ed2eff90,6.0,6.0,6.0,28.0,28.0,28.0,4.0,4.0,4.0,169.0,169.0,169.0,1,0
ffa6785fac6cafc60b26be31a8235ba573b4aca3,3.0,8.333333333333334,17.0,9.0,70.0,191.0,1.0,14.333333333333334,39.0,91.0,520.0,1333.0,2,1
1425cd00a5e53d94f042c2c81b417bfed358c8e8,17.0,17.0,17.0,115.0,115.0,115.0,23.0,23.0,23.0,1644.0,1644.0,1644.0,0,1
be66f6141a3499ab1c48c569b1a12879623f23c5,1.0,6.0,9.0,15.0,34.0,59.0,1.0,4.333333333333333,7.0,17.0,133.33333333333334,192.0,3,0
50244a0c25f92346ffde057c9992622d53812be0,19.0,22.166666666666668,28.0,82.0,90.33333333333333,113.0,27.0,36.166666666666664,50.0,1442.0,1796.5,2278.0,0,6
750f26d613d3bda4ce043944aa3ef358b0c5de68,5.0,19.0,47.0,8.0,110.6,355.0,3.0,40.0,140.0,121.0,2891.6,11531.0,1,4
bdc3d618db015b2f17cd76224a942bfdfc36dc73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172210.0,172210.0,172210.0,1,0
b0accd2b4280fe4f8ef93640917c75643aa1928f,38.0,68.66666666666667,117.0,180.0,522.6666666666666,941.0,70.0,263.0,570.0,9141.0,25032.333333333332,56296.0,0,3
8f6ce7f1caa9ab37fea75e5180cd5251c180c18d,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
754a73f8d7d289e4d1e8a4ffa6a67e0f2a648acf,2.0,7.333333333333333,12.0,3.0,38.0,73.0,1.0,6.333333333333333,13.0,82.0,366.3333333333333,755.0,2,1
1aa85a9a56243d6e25b48be5c4fe9545d082cb68,4.0,4.0,4.0,29.0,29.0,29.0,2.0,2.0,2.0,51.0,51.0,51.0,1,0
d647391e9c577390012dba72ca3dfe468535aa6c,16.0,23.0,30.0,74.0,276.0,478.0,20.0,53.0,86.0,1022.0,2203.0,3384.0,0,2
56558accf86b595a7fe999e902b909587fa13a6d,17.0,24.0,31.0,57.0,73.0,89.0,21.0,37.0,53.0,2542.0,4281.5,6021.0,0,2
48fe189880f4b8437e3e68485dd73f4ca5996236,35.0,35.0,35.0,167.0,167.0,167.0,66.0,66.0,66.0,6218.0,6218.0,6218.0,0,1
9ddae003252a6ac043e211834255f2a88db169a5,3.0,19.11111111111111,62.0,5.0,98.88888888888889,413.0,1.0,40.22222222222222,167.0,148.0,2774.5555555555557,14221.0,4,5
e4da4fb310df2bfa5b9aab217982723634bda4bc,6.0,15.0,24.0,10.0,54.5,99.0,4.0,21.5,39.0,156.0,950.5,1745.0,1,1
b6c1a44b68ae34001cc55bafdfd3651d35a1c24a,5.0,13.125,26.0,10.0,94.625,351.0,1.0,19.375,56.0,77.0,812.75,3014.0,3,5
2a4dfea0db71ef10b035842384734d5438ef20a1,3.0,10.0,15.0,8.0,50.333333333333336,86.0,3.0,10.666666666666666,16.0,64.0,378.0,653.0,1,2
28a41c91c7af53003664694b07ef11e86c8a4529,22.0,31.666666666666668,45.0,107.0,185.33333333333334,341.0,33.0,70.33333333333333,133.0,2077.0,5306.0,9274.0,0,3
39995ae3ec3c12f0e77b054d0000faaff3eada4d,2.0,2.0,2.0,33.0,33.0,33.0,0.0,0.0,0.0,4.0,4.0,4.0,1,0
a16f48f70ec476bf469a6e9d919bed4cfef3667d,4.0,9.625,21.0,14.0,122.375,348.0,1.0,13.125,44.0,44.0,478.25,1390.0,5,3
dcfb73db307adc79968e8c2eb924955400a3c71a,2.0,3.5,5.0,4.0,21.0,38.0,1.0,1.5,2.0,16.0,39.5,63.0,2,0
545bb0393c4976a6d2be988dc573b30d04cc05d0,6.0,17.0,31.0,42.0,139.4,346.0,4.0,35.6,96.0,343.0,1652.0,4233.0,1,4
8954067bccf3f36cfb46f22c40df207028ecb63a,2.0,2.0,2.0,22.0,22.0,22.0,0.0,0.0,0.0,6.0,6.0,6.0,1,0
bfe4e02b4c9010176960ed6e0037c584278f0ea2,6.0,13.0,38.0,17.0,143.4,615.0,1.0,33.6,156.0,81.0,1546.6,7239.0,4,1
507467eb580b4ce2324c6ff4a035068e12b6d43f,3.0,9.0,15.0,7.0,23.0,39.0,2.0,10.0,18.0,124.0,691.0,1258.0,1,1
c4190b294381806cc9eb12440a7fced1004ece71,4.0,21.0,35.0,26.0,102.57142857142857,187.0,3.0,38.57142857142857,82.0,71.0,1821.142857142857,4101.0,1,6
eb3f06248f3b8b82f4d3b1c5d498ef7d6a74394e,7.0,10.5,14.0,35.0,78.0,121.0,6.0,12.5,19.0,240.0,415.5,591.0,1,1
b8ff3c67071346dfe9638434f9825a81084ae9f1,1.0,15.333333333333334,37.0,2.0,72.33333333333333,207.0,1.0,30.0,81.0,433.0,2328.0,5548.0,2,1
970dccdbba591e2fe336c30adf047186d5b10f46,3.0,19.25,39.0,8.0,189.0,542.0,0.0,51.25,139.0,14.0,2226.5,6395.0,1,3
df8bf13f58c65394fdb1353957c1b90edf45fac4,6.0,6.0,6.0,21.0,21.0,21.0,5.0,5.0,5.0,1268.0,1268.0,1268.0,1,0
81c681cbed86579db06547578fce31d1d8c854b9,22.0,34.0,52.0,29.0,81.0,134.0,23.0,46.75,75.0,18581.0,25842.75,40181.0,0,4
7d4cd3678bfd4a99bac01c5e86530bed3fbb83ce,13.0,13.0,13.0,66.0,66.0,66.0,17.0,17.0,17.0,1225.0,1225.0,1225.0,0,1
24a7f6b71035f9622e45f91be169429466809894,1.0,10.5,24.0,1.0,53.333333333333336,128.0,1.0,14.5,41.0,186.0,795.6666666666666,1683.0,3,3
10e3d912f72a5c69b40781dafb103c78029452ff,8.0,21.25,48.0,12.0,78.25,217.0,8.0,29.75,80.0,1727.0,4037.5,8876.0,2,2
6ec78a0d1df6463bd76cd5c9396732cf46e6e564,1.0,1.5,3.0,1.0,16.5,58.0,0.0,0.0,0.0,0.0,4.25,17.0,4,0
1c9b1618a2badff9dcf5f51e480f2118cd978868,5.0,10.5,16.0,24.0,120.0,216.0,4.0,18.0,32.0,125.0,530.0,935.0,1,1
044aa0633ee2101c38c66b61605360be4a8c1874,5.0,25.571428571428573,56.0,7.0,173.21428571428572,498.0,4.0,68.5,195.0,115.0,3523.3571428571427,14083.0,5,9
1614c79895afcdb07b354e24c97afe55545f4e95,8.0,37.0,66.0,18.0,252.5,487.0,8.0,130.0,252.0,505.0,10347.0,20189.0,1,1
0d39194f121d7d68cabf3294087771abc16147d2,5.0,5.0,5.0,12.0,16.5,21.0,2.0,2.0,2.0,314.0,314.5,315.0,2,0
25f00e2f9023e8bd52e5de9f261300c2ea9a4c2b,5.0,5.0,5.0,155.0,155.0,155.0,1.0,1.0,1.0,64.0,64.0,64.0,1,0
98b8e5bfe5658ea638942da40a41c4d674b813ca,2.0,2.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,5.0,5.0,5.0,1,0
6a7ed1fc4ee5926173ff496579559a9d7be6b09f,1.0,1.75,3.0,6.0,19.0,55.0,0.0,0.25,1.0,2.0,14.0,45.0,4,0
3ed5a2d875ccbafeecd7fa6757db975588b82cbd,23.0,35.666666666666664,45.0,61.0,148.0,240.0,26.0,56.666666666666664,88.0,5477.0,10374.333333333334,13317.0,0,3
44bbda7699f67375205363fc627f755e5c116e05,5.0,37.5,70.0,5.0,157.0,309.0,5.0,79.0,153.0,3715.0,14644.0,25573.0,1,1
febe186f1de9433b63708b81a6fb135f655612c9,10.0,17.0,23.0,20.0,64.33333333333333,120.0,10.0,20.666666666666668,30.0,1196.0,2280.3333333333335,2996.0,0,3
ec6c798fe29519e9d1783cc6a7e1243ce131c466,2.0,2.0,2.0,55.0,55.0,55.0,0.0,0.0,0.0,13.0,13.0,13.0,1,0
ee9f25fe06ebd33743a6d508133795e88bc85b74,7.0,15.0,33.0,27.0,205.5,666.0,5.0,42.0,142.0,170.0,1341.75,4624.0,2,2
66bd3d7b6c6413366d3aaac3e80b5c6ca9e0f1f4,4.0,6.666666666666667,12.0,11.0,135.0,376.0,2.0,6.333333333333333,14.0,45.0,231.66666666666666,605.0,2,1
d98b8c1c49202842b17e6b0a25d7b0293c3697ae,4.0,4.0,4.0,18.0,18.0,18.0,0.0,0.0,0.0,21.0,21.0,21.0,1,0
dcd591d7a05c4466f3ebac23f70ee5633eb44a72,14.0,19.666666666666668,27.0,100.0,105.33333333333333,111.0,18.0,30.333333333333332,47.0,1361.0,1936.3333333333333,2525.0,0,3
691789b11fa1bd28431fc29dc3cd18ad2026aca2,4.0,8.5,13.0,66.0,95.0,124.0,2.0,9.0,16.0,63.0,339.5,616.0,1,1
1224faf86fef4c2e1b788c356c4b91014dc81a27,10.0,23.5,37.0,44.0,136.5,229.0,9.0,61.5,114.0,317.0,2387.5,4458.0,0,2
373cb9f145a8edb40d611c2a37315f5a44362ab6,1.0,5.0,12.0,1.0,30.75,92.0,0.0,4.25,13.0,1.0,277.75,703.0,3,1
199a1a3be9ce8c0bd0d4528277260e4d6b1a8ba9,1.0,3.0,5.0,1.0,12.5,24.0,1.0,1.0,1.0,19.0,36.5,54.0,2,0
641457c34228f3442172aa51d7c28bd857539028,8.0,8.0,8.0,74.0,74.0,74.0,7.0,7.0,7.0,259.0,259.0,259.0,1,0
38166cb6e4e27dfc0097e2b8b996d078c0d5ae55,1.0,3.3333333333333335,7.0,1.0,26.333333333333332,73.0,0.0,1.6666666666666667,5.0,1.0,61.666666666666664,176.0,3,0
e90d4a805b9ce0c46211bfa971ec757d1148d5f9,1.0,8.333333333333334,20.0,1.0,34.666666666666664,90.0,1.0,10.333333333333334,28.0,230.0,769.3333333333334,1815.0,2,1
a900eee711ba307e5adfd0408e57987714198382,2.0,5.6,7.0,3.0,15.6,26.0,1.0,3.6,5.0,159.0,276.6,451.0,5,0
db8fd7f65c0d511cfdf3abb7da6e1ed32dc192ff,5.0,10.333333333333334,16.0,10.0,39.0,69.0,4.0,10.333333333333334,17.0,141.0,413.6666666666667,794.0,1,2
c287abdeecc6a22074df3a40a508a4f3e0fcd00b,2.0,25.076923076923077,55.0,4.0,110.42307692307692,348.0,2.0,51.42307692307692,160.0,571.0,4566.461538461538,23879.0,7,19
9b904061283fe4a4cb4479069fb066560adbab24,3.0,34.0,76.0,3.0,135.33333333333334,352.0,3.0,73.33333333333333,184.0,748.0,7804.666666666667,20062.0,1,2
d1064583ed2bad3ba4971178a84fc3fcb0be2f1d,3.0,15.916666666666666,48.0,3.0,72.5,357.0,3.0,31.333333333333332,135.0,893.0,2244.0,7671.0,4,8
e73ec3f7494b4c85e3f3ff00da6f0de78af51644,16.0,16.5,17.0,55.0,58.5,62.0,18.0,20.0,22.0,1418.0,1606.0,1794.0,0,2
292497401328493854a3a750b97376b116ce961b,11.0,11.0,11.0,122.0,122.0,122.0,11.0,11.0,11.0,338.0,338.0,338.0,0,1
a74eeec907b6962a06747fc766a5cddd50356622,5.0,5.0,5.0,25.0,25.0,25.0,3.0,3.0,3.0,161.0,161.0,161.0,1,0
22c23afb067206ed2b2cf0cdd897849001a215f1,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,27.0,27.0,27.0,1,0
41f5caf540db98743f93ef7cd223b2155bdeff47,40.0,74.0,108.0,116.0,302.5,489.0,67.0,159.5,252.0,8479.0,36277.5,64076.0,0,2
19ea701ed4a5e1e0222208201918d4a911442f8e,11.0,12.5,14.0,18.0,35.5,53.0,11.0,13.5,16.0,2924.0,3330.5,3737.0,0,2
6be1e1e7353262f6c8246ff3ed32446a78d54956,9.0,9.0,9.0,102.0,102.0,102.0,8.0,8.0,8.0,953.0,953.0,953.0,1,0
9dd7a4e33f2bc718a6cc32bfb89ede98a31ae1b5,4.0,4.0,4.0,8.0,11.0,14.0,2.0,2.5,3.0,433.0,451.0,469.0,2,0
34da16887fa644db83517ed70f05a372781e4cac,6.0,6.0,6.0,20.0,20.0,20.0,5.0,5.0,5.0,164.0,164.0,164.0,1,0
0fbe47507d62e73be5758499364c267331051f4d,1.0,7.714285714285714,18.0,2.0,40.0,147.0,1.0,9.142857142857142,30.0,18.0,322.42857142857144,1069.0,5,2
70a915976758316788991b4acc1f0f3c07315a6d,2.0,5.75,16.0,11.0,28.5,59.0,1.0,5.0,16.0,286.0,1190.5,3827.0,3,1
06dc576bd0e4ded27ad72556d178077fc9eef400,3.0,5.0,7.0,8.0,35.5,63.0,1.0,3.5,6.0,24.0,138.5,253.0,2,0
1e077413b25c4d34945cc2707e17e46ed4fe784a,10.0,16.0,22.0,46.0,48.5,51.0,10.0,18.5,27.0,1165.0,2340.5,3516.0,0,2
a07e89dd3bfbe41d94084884e43dea1b75b1ad6c,20.0,25.5,31.0,126.0,177.5,229.0,32.0,53.0,74.0,5031.0,6063.5,7096.0,0,2
2171ba891e348c2a2de5089d03862c39a262a8ed,29.0,29.0,29.0,240.0,240.0,240.0,50.0,50.0,50.0,15026.0,15026.0,15026.0,0,1
4996354c82ae5327f36b079f927521fea58e2e64,37.0,37.0,37.0,256.0,256.0,256.0,107.0,107.0,107.0,5651.0,5651.0,5651.0,0,1
fa0b25c49f962f5fe77f965140b9a997c46af0b9,20.0,26.0,32.0,63.0,108.0,153.0,31.0,44.5,58.0,1844.0,3328.0,4812.0,0,2
8b73c3ba5143f75db7415038c60358e8628f7dca,12.0,18.5,25.0,35.0,111.0,187.0,13.0,33.0,53.0,320.0,1202.0,2084.0,0,2
eb5b16d4072a0c4004b7bbdd9d9132c64f3b6697,49.0,76.0,117.0,116.0,488.3333333333333,941.0,73.0,283.3333333333333,570.0,8116.0,25582.0,56296.0,0,3
408c2970e655da44e258a0ad53923557dff954af,33.0,33.0,33.0,202.0,202.0,202.0,62.0,62.0,62.0,6753.0,6753.0,6753.0,0,1
008a8201dc73bb610d41e36d80c7a9ab030c287e,2.0,5.5,12.0,10.0,68.5,208.0,0.0,4.5,14.0,7.0,164.0,490.0,3,1
cefd5656d8aed93216f4cb32fad3e9f790493a21,5.0,5.0,5.0,57.0,57.0,57.0,0.0,0.0,0.0,57.0,57.0,57.0,1,0
93d656992fc376847e865557ebc83b68092e3987,24.0,24.0,24.0,53.0,53.0,53.0,28.0,28.0,28.0,6837.0,6837.0,6837.0,0,1
76c1f950ba732b27e4605f7a4dfdeeeb37106d37,18.0,18.0,18.0,140.0,140.0,140.0,27.0,27.0,27.0,964.0,964.0,964.0,0,1
dac7c5e3f22fc50b86263eea3cf2be864e099091,8.0,28.666666666666668,47.0,32.0,183.33333333333334,470.0,8.0,74.0,166.0,1111.0,4661.333333333333,7982.0,1,5
a6c3d035628f4f4e19da839a02240db7bc2a5763,3.0,11.0,24.0,5.0,72.6,246.0,1.0,17.0,55.0,180.0,756.8,1969.0,2,3
378de572d70e71c6f81c5c80728d740d9111ebbe,1.0,12.5,24.0,2.0,69.5,137.0,1.0,31.0,61.0,39.0,971.0,1903.0,1,1
abc7f84e824d05094d89d3a2eb3b3c94746fc59b,8.0,8.0,8.0,28.0,28.0,28.0,6.0,6.0,6.0,303.0,303.0,303.0,1,0
17ef44f368b2e75d323aa844bdb3ce484e2710b7,4.0,7.333333333333333,14.0,9.0,36.0,83.0,0.0,6.666666666666667,17.0,31.0,315.0,841.0,2,1
3ec7ac7e7892b6b7997f24b24b45b330bc4835b4,4.0,15.5,27.0,7.0,68.0,129.0,4.0,20.0,36.0,884.0,3378.0,5872.0,1,1
766a066aa6116184cc41e27a287b9077101a635e,6.0,21.25,40.0,15.0,114.0,238.0,5.0,40.25,89.0,395.0,1811.75,4473.0,1,3
62ed0a8c9d2798c3082b316b7ccf0559ce1fa442,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
75dd14b3cc47a6fa3a14b6270f18e677dd57a45a,13.0,23.0,34.0,33.0,85.75,186.0,15.0,36.75,66.0,1847.0,3004.75,5501.0,0,4
70f3a58b0fc6916c2e6616bfbae5758c00408894,9.0,9.0,9.0,21.0,21.0,21.0,6.0,6.0,6.0,696.0,696.0,696.0,1,0
1a07f5db28ee23d3ca1ab8eac1a8c2d5f8541dbf,7.0,27.5,48.0,19.0,250.5,482.0,5.0,94.5,184.0,123.0,4776.0,9429.0,1,1
c8b8b01062f7e48df1171f64622dfbbdf2df1567,16.0,20.5,25.0,122.0,182.5,243.0,22.0,31.5,41.0,1441.0,2137.5,2834.0,0,2
fdec59adba5caac3c9766a0dcc0e2d919a36626d,1.0,2.8,5.0,1.0,7.4,20.0,0.0,0.2,1.0,4.0,17.6,40.0,5,0
aeeffe327e6c93e9010c7b1e401caa9113723851,29.0,41.5,54.0,68.0,108.0,148.0,38.0,63.5,89.0,19237.0,20765.0,22293.0,0,2
837d4467ea610bff9686f3ab21b8934ee5e4c715,2.0,16.862068965517242,44.0,2.0,122.03448275862068,523.0,1.0,35.58620689655172,161.0,205.0,1691.448275862069,7263.0,12,17
6b8af3ab02afa510fd0fad1cc045d4dea851964d,1.0,16.4,38.0,4.0,59.6,179.0,0.0,28.2,88.0,1.0,1680.8,4172.0,1,4
249c61d8c9223d09301446c6aff38823d69b8593,2.0,22.0,42.0,5.0,69.0,133.0,2.0,37.0,72.0,86.0,3623.5,7161.0,1,1
dda09b3aab42d85225ba55cfb0f571bf25918ed4,12.0,19.333333333333332,32.0,110.0,131.0,163.0,14.0,34.333333333333336,70.0,390.0,1654.3333333333333,3966.0,0,3
e8ae8f15f943516b243769943104b60afa99bd64,5.0,16.2,34.0,22.0,92.6,248.0,4.0,32.2,102.0,529.0,1649.4,4271.0,2,3
e74f9b7f8eec6ba4704c206b93bc8079af3da4bd,5.0,24.333333333333332,65.0,18.0,63.416666666666664,189.0,3.0,33.5,99.0,11519.0,19803.0,48431.0,2,10
a6e7ee405b8b646b731d7362ec9d68ba8cea44c7,1.0,5.0,9.0,1.0,16.0,31.0,1.0,4.0,7.0,60.0,152.0,244.0,2,0
4f4f5c203ddcd268f91dbd213a6162da3463d92d,5.0,15.5,38.0,12.0,44.833333333333336,90.0,3.0,18.333333333333332,52.0,728.0,3243.5,11333.0,1,5
c73f4d72e228c1a1eba90026b6735797891e7820,23.0,36.666666666666664,45.0,64.0,136.0,230.0,28.0,67.0,108.0,5627.0,7411.666666666667,8505.0,0,3
c7428045b09096820009c63a4bcafb550295fc94,34.0,37.0,40.0,239.0,309.5,380.0,114.0,116.5,119.0,5321.0,6049.0,6777.0,0,2
c1c74829d6430d468a1fe1f75eae217325253baf,32.0,34.0,36.0,171.0,319.0,467.0,60.0,82.0,104.0,4531.0,4820.5,5110.0,0,2
587171b2511867b837793db984cfc84d006047f1,2.0,7.0,12.0,8.0,25.0,42.0,1.0,6.5,12.0,17.0,159.0,301.0,1,1
75d0679e594b7878455b9c105ac0cf5eb29a0341,3.0,11.6,22.0,3.0,83.0,170.0,2.0,18.6,56.0,108.0,689.2,1845.0,2,3
8d24fa31ff72363cbd025e384a1232ea51ba7448,14.0,14.0,14.0,52.0,52.0,52.0,17.0,17.0,17.0,910.0,910.0,910.0,0,1
2248b8168a6a74112158291af96096f71a73f8d9,8.0,8.0,8.0,51.0,51.0,51.0,6.0,6.0,6.0,336.0,336.0,336.0,1,0
4a879be742ff458956f5fc74022077095e90ee9b,10.0,11.0,12.0,44.0,55.0,66.0,8.0,12.0,16.0,404.0,473.5,543.0,0,2
b12c590e4091f336d918ee45e651f22b2bb5ce73,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,66.0,66.0,66.0,1,0
51fa7c573fcc98b05c2d15685d64463c40d57cff,8.0,22.0,36.0,29.0,124.0,219.0,8.0,48.5,89.0,432.0,3417.0,6402.0,1,1
d01d14383a8103d059d0e29e679f23cc237944da,6.0,6.0,6.0,21.0,21.0,21.0,4.0,4.0,4.0,312.0,312.0,312.0,1,0
6c4f726b6ab3b33aa02b4d88f887e977d0cb203a,7.0,15.5,24.0,19.0,87.5,156.0,5.0,25.0,45.0,612.0,1442.5,2273.0,1,1
c85d841b1a6d4bef994066e71d5005a023be5de6,31.0,31.0,31.0,82.0,82.0,82.0,39.0,39.0,39.0,6334.0,6334.0,6334.0,0,1
b59c510a14907e7fedf2ddcfd756d30086e634f4,2.0,11.666666666666666,30.0,3.0,65.33333333333333,187.0,0.0,22.666666666666668,68.0,8.0,1871.3333333333333,5590.0,2,1
0f294b3ae99a0b075e103cc1ed1786ad04981789,4.0,17.2,30.0,14.0,63.6,185.0,3.0,28.4,81.0,83.0,1659.6,3667.0,1,4
2228b4208c5ea6754df6edcae805038f3e47857c,5.0,23.142857142857142,81.0,7.0,115.0,520.0,3.0,53.0,252.0,293.0,9674.57142857143,41769.0,5,2
dcbf472ae6f985f1cfdcd172142d62115e9bcaf8,2.0,3.0,5.0,2.0,6.333333333333333,13.0,1.0,1.6666666666666667,3.0,27.0,49.0,91.0,3,0
593176756bb0e086bf0975298e8189e36c5eccd8,35.0,41.5,48.0,188.0,204.5,221.0,90.0,102.0,114.0,4396.0,5769.0,7142.0,0,2
b853137f816585a52fa58144fd2fc4379e7457a8,12.0,12.0,12.0,131.0,131.0,131.0,14.0,14.0,14.0,819.0,819.0,819.0,0,1
954d8d57c5638d422e1482b57b4e5b37f7987282,4.0,15.461538461538462,26.0,13.0,65.07692307692308,164.0,3.0,21.46153846153846,51.0,643.0,2187.4615384615386,3884.0,3,10
aa599568862ca2a294b54dcb13fa4246ce4d00d2,10.0,10.0,10.0,53.0,53.0,53.0,9.0,9.0,9.0,2129.0,2129.0,2129.0,0,1
52c142beb294fc79933478e180249633d011452e,17.0,25.666666666666668,38.0,60.0,129.33333333333334,208.0,20.0,52.333333333333336,103.0,1140.0,2800.3333333333335,4805.0,0,3
